event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Denis Istomin,Ernests Gulbis,Denis Istomin,7-5; 6-2,R32,93,8,0,36,62,27,36,14,26,3,5,10,41,62,5,11,41,74,27,41,10,33,5,10,10,37,74
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Marcos Baghdatis,David Goffin,Marcos Baghdatis,6-2; 7-5,R32,71,4,9,28,60,22,28,12,32,4,7,10,34,60,2,3,24,57,15,24,13,33,1,7,10,28,57
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Borna Coric,Malek Jaziri,Borna Coric,5-7; 6-3; 6-3,R32,111,8,2,49,89,37,49,23,40,3,5,15,60,89,3,3,51,85,31,51,22,34,4,8,15,53,85
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Joao Sousa,James McGee,Joao Sousa,6-1; 6-2,R32,65,2,1,41,59,27,41,10,18,2,3,8,37,59,1,3,26,43,15,26,4,17,5,10,7,19,43
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Andy Murray,Gilles Muller,Andy Murray,6-4; 7-5,R32,105,9,6,45,71,36,45,13,26,3,4,11,49,71,11,3,51,85,36,51,13,34,5,8,11,49,85
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roberto Bautista Agut,Dominic Thiem,Roberto Bautista Agut,6-3; 6-2,R32,51,0,3,34,46,29,34,7,12,0,0,9,36,46,0,2,22,43,16,22,10,21,0,3,8,26,43
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Richard Gasquet,Andreas Seppi,Richard Gasquet,6-4; 6-7(1); 6-4,R32,142,5,2,55,99,41,55,23,44,1,4,16,64,99,8,4,44,96,30,44,31,52,4,9,16,61,96
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Fernando Verdasco,Guillermo Garcia-Lopez,Fernando Verdasco,7-5; 6-1,R32,81,7,3,41,61,32,41,11,20,4,5,10,43,61,2,4,31,57,16,31,13,26,4,8,9,29,57
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roger Federer,Mikhail Youzhny,Roger Federer,6-3; 6-1,R32,56,8,2,31,49,26,31,9,18,0,0,8,35,49,0,3,20,45,9,20,14,25,3,7,8,23,45
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Novak Djokovic,Andrey Golubev,Novak Djokovic,6-1; 6-2,R16,60,1,0,28,43,21,28,11,15,0,0,8,32,43,2,1,27,49,16,27,7,22,6,10,7,23,49
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Marsel Ilhan,Feliciano Lopez,Marsel Ilhan,3-6; 7-5; 6-3,R16,117,8,1,64,103,45,64,23,39,11,12,15,68,103,16,6,43,93,32,43,31,50,7,9,15,63,93
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Tomas Berdych,Simone Bolelli,Tomas Berdych,7-6(7); 5-7; 6-0,R16,144,12,1,52,90,40,52,27,38,5,6,15,67,90,5,2,80,109,50,80,16,29,4,7,15,66,109
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Sergiy Stakhovsky,Denis Istomin,Sergiy Stakhovsky,6-4; 3-6; 6-4,R16,102,8,2,51,86,37,51,19,35,4,6,14,56,86,7,2,50,84,38,50,18,34,5,8,15,56,84
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Borna Coric,Marcos Baghdatis,Borna Coric,6-4; 3-6; 6-6 RET,R16,176,1,5,56,110,37,56,21,54,6,12,15,58,110,5,6,54,117,37,54,26,63,7,13,16,63,117
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Andy Murray,Joao Sousa,Andy Murray,6-0; 6-2,R16,58,5,2,24,36,20,24,8,12,0,0,7,28,36,1,3,26,50,15,26,7,24,4,9,7,22,50
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Richard Gasquet,Roberto Bautista Agut,Richard Gasquet,6-4; 3-6; 7-6(6),R16,141,4,3,55,93,42,55,20,38,4,7,15,62,93,11,4,77,114,51,77,21,37,9,12,16,72,114
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roger Federer,Fernando Verdasco,Roger Federer,6-4; 6-3,R16,60,4,0,28,40,24,28,7,12,0,2,9,31,40,5,3,28,53,17,28,10,25,2,7,10,27,53
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Novak Djokovic,Marsel Ilhan,Novak Djokovic,6-1; 6-1,Q,49,7,1,27,42,23,27,8,15,3,3,7,31,42,3,1,24,41,15,24,2,17,2,7,7,17,41
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Tomas Berdych,Sergiy Stakhovsky,Tomas Berdych,6-3; 4-6; 6-2,Q,102,9,0,43,77,35,43,21,34,3,5,14,56,77,0,3,49,76,33,49,11,27,4,8,13,44,76
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Borna Coric,Andy Murray,Borna Coric,6-1; 6-3,Q,79,0,1,18,37,16,18,16,19,0,0,8,32,37,3,3,37,67,22,37,11,30,4,8,8,33,67
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roger Federer,Richard Gasquet,Roger Federer,6-1 RET,Q,21,3,0,8,12,8,8,4,4,0,0,3,12,12,0,2,16,25,9,16,2,9,1,4,4,11,25
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Novak Djokovic,Tomas Berdych,Novak Djokovic,6-0; 5-7; 6-4,S,124,4,1,54,85,39,54,14,31,2,5,14,53,85,4,0,42,78,25,42,17,36,4,10,14,42,78
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roger Federer,Borna Coric,Roger Federer,6-2; 6-1,S,56,3,3,32,49,23,32,7,17,2,3,8,30,49,2,3,25,40,12,25,3,15,2,7,7,15,40
2015-02-23 00:00:00.000,Dubai Duty Free Tennis Championships U.A.E. ATP World Tour 500,HARD,2,Roger Federer,Novak Djokovic,Roger Federer,6-3; 7-5,F,84,12,1,51,79,41,51,11,28,7,7,11,52,79,1,2,39,62,27,39,12,23,0,2,10,39,62
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Novak Djokovic,N/A Bye,Novak Djokovic,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Marcos Baghdatis,Jiri Vesely,Marcos Baghdatis,6-3; 1-1 RET,R128,49,3,3,15,36,9,15,10,21,2,4,6,19,36,1,2,22,27,10,22,2,5,1,4,5,12,27
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Albert Ramos-Vinolas,Viktor Troicki,Albert Ramos-Vinolas,6-4; 6-4,R128,89,2,2,31,58,25,31,18,27,3,3,10,43,58,5,1,22,55,17,22,21,33,3,5,10,38,55
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Julien Benneteau,N/A Bye,Julien Benneteau,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,John Isner,N/A Bye,John Isner,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Jurgen Melzer,Dennis Novikov,Jurgen Melzer,6-4; 6-4,R128,82,7,6,47,64,38,47,7,17,2,3,10,45,64,3,3,34,72,22,34,18,38,4,7,10,40,72
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Federico Delbonis,Dusan Lajovic,Federico Delbonis,6-4; 6-3,R128,70,3,1,35,55,27,35,10,20,2,3,9,37,55,3,2,39,65,23,39,12,26,4,8,10,35,65
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Kevin Anderson,N/A Bye,Kevin Anderson,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Marin Cilic,N/A Bye,Marin Cilic,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Juan Monaco,Teymuraz Gabashvili,Juan Monaco,6-2; 3-6; 6-3,R128,123,5,0,66,92,41,66,14,26,10,14,13,55,92,6,3,51,89,35,51,11,38,5,11,13,46,89
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Thanasi Kokkinakis,Jan-Lennard Struff,Thanasi Kokkinakis,7-6(3); 6-3,R128,88,10,2,47,67,37,47,13,20,3,3,11,50,67,3,4,36,66,33,36,11,30,1,2,10,44,66
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Guillermo Garcia-Lopez,N/A Bye,Guillermo Garcia-Lopez,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Bernard Tomic,N/A Bye,Bernard Tomic,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Borna Coric,Andreas Haider-Maurer,Borna Coric,6-4; 6-4,R128,86,5,1,34,53,29,34,12,19,2,2,10,41,53,1,2,26,58,18,26,16,32,4,6,10,34,58
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Ivan Dodig,Joao Sousa,Ivan Dodig,6-3; 7-5,R128,88,10,4,29,56,25,29,14,27,0,1,10,39,56,1,3,32,66,23,32,14,34,1,5,11,37,66
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,David Ferrer,N/A Bye,David Ferrer,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Andy Murray,N/A Bye,Andy Murray,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Vasek Pospisil,Mikhail Kukushkin,Vasek Pospisil,6-4; 4-2 RET,R128,63,9,0,33,47,31,33,6,14,2,2,8,37,47,0,1,32,46,18,32,12,14,4,6,8,30,46
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Tim Smyczek,Benjamin Becker,Tim Smyczek,6-3; 7-6(4),R128,82,1,1,44,63,33,44,12,19,0,1,11,45,63,3,2,46,78,34,46,12,32,8,10,10,46,78
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Philipp Kohlschreiber,N/A Bye,Philipp Kohlschreiber,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Fabio Fognini,N/A Bye,Fabio Fognini,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Adrian Mannarino,Mischa Zverev,Adrian Mannarino,6-4; 6-4,R128,79,2,3,29,60,22,29,16,31,4,7,10,38,60,6,5,43,68,25,43,9,25,6,11,10,34,68
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Daniel Gimeno-Traver,Sam Groth,Daniel Gimeno-Traver,7-6(5); 7-6(6),R128,96,5,4,65,87,46,65,13,22,4,5,12,59,87,15,5,51,84,37,51,19,33,5,6,12,56,84
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Ernests Gulbis,N/A Bye,Ernests Gulbis,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Feliciano Lopez,N/A Bye,Feliciano Lopez,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Edouard Roger-Vasselin,Marinko Matosevic,Edouard Roger-Vasselin,5-7; 6-4; 6-3,R128,129,2,2,51,80,38,51,17,29,3,6,15,55,80,4,6,56,107,34,56,29,51,12,17,16,63,107
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Jarkko Nieminen,Thiemo de Bakker,Jarkko Nieminen,7-6(3); 6-4,R128,99,2,3,57,95,40,57,17,38,11,13,11,57,95,4,2,43,74,27,43,16,31,2,5,11,43,74
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Pablo Cuevas,N/A Bye,Pablo Cuevas,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Fernando Verdasco,N/A Bye,Fernando Verdasco,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,James Duckworth,Dominic Thiem,James Duckworth,7-6(5); 6-1,R128,67,7,0,46,59,38,46,9,13,0,0,10,47,59,4,3,24,49,17,24,16,25,1,3,9,33,49
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Ryan Harrison,Mardy Fish,Ryan Harrison,6-4; 4-6; 7-6(3),R128,156,1,7,71,114,51,71,19,43,12,15,16,70,114,9,9,46,94,34,46,24,48,0,3,16,58,94
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Kei Nishikori,N/A Bye,Kei Nishikori,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Milos Raonic,N/A Bye,Milos Raonic,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Simone Bolelli,Thomaz Bellucci,Simone Bolelli,6-2; 6-7(3); 6-4,R128,149,3,0,64,95,46,64,20,31,6,6,15,66,95,6,6,59,109,42,59,26,50,7,10,15,68,109
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Alexandr Dolgopolov,Frank Dancevic,Alexandr Dolgopolov,6-2; 7-5,R128,69,7,0,33,55,26,33,16,22,1,1,10,42,55,5,0,32,60,23,32,13,28,2,5,10,36,60
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Santiago Giraldo,N/A Bye,Santiago Giraldo,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Tommy Robredo,N/A Bye,Tommy Robredo,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Andrey Golubev,Dustin Brown,Andrey Golubev,6-7(4); 6-3; 7-6(3),R128,146,16,5,82,128,54,82,25,46,10,12,17,79,128,13,7,66,111,49,66,22,45,10,13,16,71,111
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Nick Kyrgios,Denis Kudla,Nick Kyrgios,6-4; 7-5,R128,68,11,0,37,60,32,37,14,23,1,1,11,46,60,1,1,37,57,25,37,13,20,1,3,11,38,57
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Grigor Dimitrov,N/A Bye,Grigor Dimitrov,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Gilles Simon,N/A Bye,Gilles Simon,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Malek Jaziri,Tatsuma Ito,Malek Jaziri,7-5; 6-1,R128,89,4,1,30,53,26,30,13,23,1,2,10,39,53,3,2,40,72,22,40,14,32,5,9,9,36,72
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Michael Berrer,Victor Estrella Burgos,Michael Berrer,6-3; 5-7; 6-4,R128,109,7,3,59,88,45,59,19,29,4,6,16,64,88,3,1,60,88,42,60,14,28,2,5,15,56,88
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Richard Gasquet,N/A Bye,Richard Gasquet,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Jeremy Chardy,N/A Bye,Jeremy Chardy,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Donald Young,Pablo Carreno Busta,Donald Young,6-3; 6-4,R128,90,2,3,41,79,28,41,21,38,5,6,10,49,79,2,4,37,61,23,37,11,24,4,7,9,34,61
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Igor Sijsling,Filip Krajinovic,Igor Sijsling,6-4; 3-6; 6-2,R128,118,9,2,65,108,35,65,26,43,13,16,13,61,108,8,5,55,97,35,55,20,42,8,13,14,55,97
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Rafael Nadal,N/A Bye,Rafael Nadal,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Stan Wawrinka,N/A Bye,Stan Wawrinka,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Robin Haase,Alex Bolt,Robin Haase,6-4; 6-2,R128,67,5,1,32,56,25,32,14,24,4,4,9,39,56,3,4,39,59,25,39,10,20,4,7,9,35,59
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Martin Klizan,Pablo Andujar,Martin Klizan,7-6(4); 6-3,R128,94,6,7,43,75,32,43,18,32,2,3,11,50,75,4,0,40,66,28,40,13,26,2,4,10,41,66
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Lukas Rosol,N/A Bye,Lukas Rosol,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Ivo Karlovic,N/A Bye,Ivo Karlovic,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Steve Johnson,Marcel Granollers,Steve Johnson,6-2; 6-3,R128,69,6,1,30,54,26,30,15,24,3,3,9,41,54,2,3,34,53,21,34,10,19,4,7,8,31,53
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Sergiy Stakhovsky,Sam Querrey,Sergiy Stakhovsky,2-6; 6-4; 6-2,R128,87,4,0,35,70,22,35,23,35,2,5,13,45,70,17,4,47,78,38,47,14,31,4,8,13,52,78
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Tomas Berdych,N/A Bye,Tomas Berdych,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Roberto Bautista Agut,N/A Bye,Roberto Bautista Agut,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Denis Istomin,Austin Krajicek,Denis Istomin,7-6(5); 6-4,R128,95,10,1,40,63,31,40,19,23,3,3,11,50,63,5,3,40,82,27,40,25,42,4,5,11,52,82
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Jack Sock,Yen-Hsun Lu,Jack Sock,6-7(4); 6-2; 7-5,R128,122,13,7,48,87,42,48,20,39,1,4,16,62,87,4,5,50,97,34,50,26,47,5,11,16,60,97
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Gilles Muller,N/A Bye,Gilles Muller,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Andreas Seppi,N/A Bye,Andreas Seppi,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Victor Hanescu,Mikhail Youzhny,Victor Hanescu,6-3; 6-4,R128,71,10,0,34,51,29,34,12,17,1,1,10,41,51,3,3,35,58,24,35,11,23,2,4,9,35,58
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Diego Schwartzman,Jerzy Janowicz,Diego Schwartzman,6-4; 3-6; 7-6(3),R128,136,5,5,50,104,35,50,30,54,4,8,16,65,104,11,9,59,103,40,59,24,44,5,8,15,64,103
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Roger Federer,N/A Bye,Roger Federer,,R128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Novak Djokovic,Marcos Baghdatis,Novak Djokovic,6-1; 6-3,R64,60,6,1,29,39,24,29,8,10,0,0,8,32,39,3,3,31,51,22,31,4,20,1,5,8,26,51
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Albert Ramos-Vinolas,Julien Benneteau,Albert Ramos-Vinolas,6-2; 6-3,R64,47,13,1,27,39,22,27,7,12,0,1,8,29,39,6,4,27,46,15,27,6,19,2,7,9,21,46
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,John Isner,Jurgen Melzer,John Isner,6-3; 6-4,R64,69,13,0,26,45,24,26,16,19,0,0,10,40,45,3,3,47,71,34,47,8,24,9,11,9,42,71
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Kevin Anderson,Federico Delbonis,Kevin Anderson,7-5; 6-4,R64,91,10,2,38,60,29,38,16,22,2,2,11,45,60,2,3,39,72,26,39,19,33,4,6,11,45,72
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Juan Monaco,Marin Cilic,Juan Monaco,6-4; 6-4,R64,85,1,1,38,56,29,38,8,18,2,4,10,37,56,4,1,37,66,21,37,15,29,1,5,10,36,66
2015-03-12 00:00:00.000,BNP Paribas Open CA; U.S.A. ATP World Tour Masters 1000,HARD,2,Thanasi Kokkinakis,Guillermo Garcia-Lopez,Thanasi Kokkinakis,7-5; 5-7; 6-3,R64,175,13,4,70,119,46,70,22,49,5,10,17,68,119,5,8,56,112,38,56,22,56,9,15,16,60,112
