event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Stan Wawrinka,Feliciano Lopez,Stan Wawrinka,7-6(5); 7-6(7); 6-3,R16,118,31,2,63,95,56,63,25,32,0,0,17,81,95,11,5,63,101,53,63,22,38,1,2,16,75,101
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Roger Federer,Tommy Robredo,Roger Federer,6-1; 6-4; 6-4,R16,94,11,0,42,75,37,42,24,33,1,1,14,61,75,3,1,61,87,36,61,13,26,9,13,13,49,87
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Milos Raonic,Kei Nishikori,Milos Raonic,4-6; 6-1; 7-6(4); 6-3,R16,147,35,2,75,114,64,75,23,39,6,7,20,87,114,11,1,72,113,52,72,23,41,4,7,18,75,113
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Nick Kyrgios,Rafael Nadal,Nick Kyrgios,7-6(5); 5-7; 7-6(5); 6-3,R16,178,37,4,98,144,81,98,25,46,2,3,23,106,144,11,3,100,137,77,100,22,37,3,4,22,99,137
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Novak Djokovic,Marin Cilic,Novak Djokovic,6-1; 3-6; 6-7(4); 6-2; 6-2,Q,198,10,3,92,132,68,92,23,40,2,4,22,91,132,10,6,89,160,61,89,29,71,12,19,22,90,160
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Grigor Dimitrov,Andy Murray,Grigor Dimitrov,6-1; 7-6(4); 6-2,Q,121,10,3,57,91,44,57,20,34,1,2,14,64,91,5,5,50,82,36,50,10,32,4,9,13,46,82
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Roger Federer,Stan Wawrinka,Roger Federer,3-6; 7-6(5); 6-4; 6-4,Q,153,10,1,77,119,61,77,29,42,3,4,20,90,119,9,1,74,124,57,74,31,50,5,7,21,88,124
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Milos Raonic,Nick Kyrgios,Milos Raonic,6-7(4); 6-2; 6-4; 7-6(4),Q,144,39,2,78,111,69,78,22,33,0,1,21,91,111,15,1,103,144,69,103,22,41,5,9,21,91,144
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Novak Djokovic,Grigor Dimitrov,Novak Djokovic,6-4; 3-6; 7-6(2); 7-6(7),S,182,17,2,102,145,74,102,24,43,8,11,21,98,145,15,8,82,131,67,82,22,49,3,6,22,89,131
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Roger Federer,Milos Raonic,Roger Federer,6-4; 6-4; 6-4,S,101,6,1,52,80,42,52,19,28,1,1,15,61,80,17,4,46,84,37,46,19,38,4,7,15,56,84
2014-06-23 00:00:00.000,Wimbledon Great Britain Grand Slams,GRASS,3,Novak Djokovic,Roger Federer,Novak Djokovic,6-7(7); 6-4; 7-6(4); 5-7; 6-4,F,236,13,3,108,174,79,108,43,66,4,7,28,122,174,29,5,133,192,102,133,26,59,11,15,28,128,192
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,David Ferrer,N/A Bye,David Ferrer,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Victor Hanescu,Pablo Andujar,Victor Hanescu,6-4; 6-4,R32,97,1,2,41,65,26,41,13,24,2,4,10,39,65,2,2,38,70,22,38,15,32,6,10,10,37,70
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Radu Albot,Kenny De Schepper,Radu Albot,7-6(4); 6-1,R32,94,3,4,44,68,34,44,11,24,4,5,10,45,68,5,6,50,77,28,50,12,27,7,10,9,40,77
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Carlos Berlocq,Julian Reister,Carlos Berlocq,2-6; 6-2; 6-2,R32,120,1,1,62,82,39,62,12,20,5,7,12,51,82,0,5,53,82,34,53,13,29,9,13,12,47,82
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Jerzy Janowicz,N/A Bye,Jerzy Janowicz,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Dusan Lajovic,Albert Montanes,Dusan Lajovic,6-3; 1-6; 7-6(4),R32,110,8,3,45,82,35,45,20,37,0,3,14,55,82,6,2,52,89,36,52,24,37,6,8,14,60,89
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Elias Ymer,Mikhail Kukushkin,Elias Ymer,6-3; 7-5,R32,82,7,4,38,73,28,38,17,35,8,10,11,45,73,0,2,26,53,18,26,13,27,1,5,10,31,53
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Joao Sousa,Pere Riba,Joao Sousa,0-1 RET,R32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,7,7,0,5,2,2,1,7,12
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Carreno Busta,Dustin Brown,Pablo Carreno Busta,6-3; 6-4,R32,78,5,4,46,76,37,46,13,30,9,9,10,50,76,4,6,30,57,23,30,14,27,1,3,9,37,57
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Paolo Lorenzi,Markus Eriksson,Paolo Lorenzi,6-2; 6-1,R32,73,3,3,31,55,22,31,9,24,10,12,7,31,55,1,4,29,52,11,29,6,23,2,9,8,17,52
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Albert Ramos-Vinolas,Jiri Vesely,Albert Ramos-Vinolas,7-5; 6-2,R32,90,3,2,34,54,28,34,11,20,2,3,10,39,54,6,1,53,72,29,53,9,19,5,9,10,38,72
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Fernando Verdasco,N/A Bye,Fernando Verdasco,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Cuevas,Jeremy Chardy,Pablo Cuevas,6-2; 6-2,R32,56,5,2,25,43,19,25,10,18,0,1,8,29,43,1,3,21,43,10,21,9,22,1,6,8,19,43
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Christian Lindell,Inigo Cervantes,Christian Lindell,6-2; 6-3,R32,88,3,4,28,53,20,28,10,25,3,6,8,30,53,2,8,37,63,17,37,9,26,6,13,9,26,63
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Renzo Olivo,Paul-Henri Mathieu,Renzo Olivo,5-2 RET,R32,27,0,2,7,15,7,7,5,8,0,0,3,12,15,0,5,10,24,6,10,6,14,2,4,4,12,24
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Tommy Robredo,N/A Bye,Tommy Robredo,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,David Ferrer,Victor Hanescu,David Ferrer,6-4; 6-0,R16,61,2,2,18,43,16,18,17,25,1,1,8,33,43,1,0,28,43,16,28,6,15,4,8,8,22,43
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Carlos Berlocq,Radu Albot,Carlos Berlocq,5-7; 6-4; 6-2,R16,162,5,4,66,98,46,66,17,32,6,8,15,63,98,0,2,68,102,42,68,16,34,7,11,15,58,102
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Dusan Lajovic,Jerzy Janowicz,Dusan Lajovic,6-3; 1-1 RET,R16,46,6,2,18,34,16,18,10,16,0,0,6,26,34,3,7,21,37,16,21,7,16,4,5,5,23,37
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Joao Sousa,Elias Ymer,Joao Sousa,6-3; 7-5,R16,88,2,2,34,69,29,34,20,35,5,6,11,49,69,2,2,38,63,28,38,10,25,3,6,10,38,63
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Carreno Busta,Paolo Lorenzi,Pablo Carreno Busta,6-2; 6-2,R16,72,3,1,23,44,18,23,13,21,2,3,8,31,44,2,4,26,67,13,26,18,41,9,14,8,31,67
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Fernando Verdasco,Albert Ramos-Vinolas,Fernando Verdasco,6-1; 7-5,R16,89,3,1,40,61,30,40,12,21,2,3,10,42,61,1,3,46,68,28,46,7,22,2,6,9,35,68
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Cuevas,Christian Lindell,Pablo Cuevas,4-6; 6-2; 7-6(2),R16,135,6,2,58,91,42,58,18,33,3,6,15,60,91,8,6,61,98,43,61,13,37,6,10,15,56,98
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Renzo Olivo,Tommy Robredo,Renzo Olivo,7-6(6); 6-3,R16,97,2,3,56,81,38,56,13,25,6,9,11,51,81,1,4,37,66,24,37,14,29,1,5,10,38,66
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Carlos Berlocq,David Ferrer,Carlos Berlocq,6-3; 6-3,Q,85,5,4,35,59,28,35,11,24,4,6,9,39,59,0,1,32,62,14,32,17,30,2,7,9,31,62
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Joao Sousa,Dusan Lajovic,Joao Sousa,6-4; 6-4,Q,92,3,2,42,73,29,42,16,31,8,10,10,45,73,3,4,46,77,23,46,16,31,8,12,10,39,77
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Fernando Verdasco,Pablo Carreno Busta,Fernando Verdasco,7-5; 6-3,Q,88,2,3,43,67,34,43,14,24,1,1,11,48,67,3,1,29,53,22,29,13,24,1,3,10,35,53
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Cuevas,Renzo Olivo,Pablo Cuevas,6-2; 6-4,Q,83,0,1,46,69,34,46,12,23,5,5,9,46,69,2,5,27,53,20,27,11,26,2,5,9,31,53
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Joao Sousa,Carlos Berlocq,Joao Sousa,3-6; 6-4; 6-4,S,155,2,4,66,108,44,66,18,42,7,11,14,62,108,2,9,88,114,55,88,9,26,13,18,15,64,114
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Cuevas,Fernando Verdasco,Pablo Cuevas,7-6(6); 6-3,S,104,10,4,44,81,37,44,19,37,5,5,11,56,81,5,4,41,68,29,41,14,27,6,7,10,43,68
2014-07-07 00:00:00.000,Bastad Sweden ATP World Tour 250,CLAY,2,Pablo Cuevas,Joao Sousa,Pablo Cuevas,6-2; 6-1,F,59,4,0,24,39,19,24,10,15,0,1,8,29,39,0,2,17,35,8,17,4,18,2,7,7,12,35
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,John Isner,Wayne Odesnik,John Isner,6-3; 7-6(6),R32,80,19,2,46,67,37,46,14,21,2,2,11,51,67,7,1,37,59,29,37,14,22,1,2,10,43,59
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Austin Krajicek,Tim Smyczek,Austin Krajicek,7-6(7); 6-1,R32,83,5,2,35,63,29,35,19,28,0,0,10,48,63,3,4,47,76,35,47,11,29,3,5,9,46,76
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Rajeev Ram,Matthew Ebden,Rajeev Ram,6-2; 7-5,R32,73,7,5,43,65,33,43,11,22,4,5,10,44,65,4,3,32,56,23,32,9,24,2,6,10,32,56
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Jack Sock,Alex Kuznetsov,Jack Sock,6-4; 6-3,R32,84,4,9,37,75,26,37,21,38,5,6,10,47,75,6,2,27,66,20,27,18,39,3,6,9,38,66
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Lleyton Hewitt,Ryan Harrison,Lleyton Hewitt,1-6; 7-5; 6-4,R32,130,3,10,45,93,30,45,20,48,5,10,14,50,93,9,6,37,88,29,37,22,51,4,9,15,51,88
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Ante Pavic,Marius Copil,Ante Pavic,7-6(0); 6-4,R32,77,8,9,46,82,37,46,18,36,7,8,11,55,82,7,0,41,60,29,41,12,19,3,5,11,41,60
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Tatsuma Ito,Mitchell Krueger,Tatsuma Ito,7-6(7); 6-1,R32,74,6,2,35,59,29,35,12,24,2,4,10,41,59,0,2,29,54,15,29,16,25,0,4,9,31,54
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Steve Johnson,Clay Thompson,Steve Johnson,6-1; 6-2,R32,47,7,2,24,38,22,24,10,14,0,0,8,32,38,5,9,17,43,10,17,10,26,1,5,7,20,43
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Sam Groth,Donald Young,Sam Groth,7-6(7); 6-2,R32,71,11,6,30,58,28,30,19,28,0,0,10,47,58,2,6,35,61,25,35,15,26,0,2,10,40,61
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Malek Jaziri,Ricardas Berankis,Malek Jaziri,7-5; 6-3,R32,72,3,2,28,65,24,28,22,37,3,3,11,46,65,2,2,35,56,24,35,13,21,2,4,10,37,56
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Luke Saville,Peter Polansky,Luke Saville,6-4; 6-2,R32,65,5,7,30,57,26,30,14,27,3,4,9,40,57,6,6,32,60,22,32,10,28,1,5,9,32,60
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Nicolas Mahut,Facundo Arguello,Nicolas Mahut,7-6(1); 6-4,R32,90,11,6,35,64,28,35,22,29,0,0,11,50,64,5,3,44,77,33,44,16,33,2,3,11,49,77
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Adrian Mannarino,Jimmy Wang,Adrian Mannarino,6-2; 6-4,R32,63,9,1,41,54,32,41,8,13,2,2,9,40,54,3,2,34,59,20,34,15,25,3,6,9,35,59
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Dudi Sela,Michal Przysiezny,Dudi Sela,6-1; 7-6(2),R32,59,7,4,33,52,31,33,13,19,0,0,10,44,52,4,3,35,55,25,35,9,20,4,6,9,34,55
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Sergiy Stakhovsky,Farrukh Dustov,Sergiy Stakhovsky,6-3; 6-2,R32,60,10,7,28,47,25,28,10,19,2,2,8,35,47,4,8,36,64,25,36,9,28,5,9,9,34,64
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Ivo Karlovic,Robby Ginepri,Ivo Karlovic,7-6(2); 6-2,R32,64,17,1,38,55,35,38,10,17,1,1,10,45,55,2,2,34,57,24,34,14,23,2,4,10,38,57
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,John Isner,Austin Krajicek,John Isner,6-3; 6-3,R16,63,11,0,28,48,24,28,13,20,0,0,9,37,48,7,4,35,53,28,35,5,18,2,5,9,33,53
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Jack Sock,Rajeev Ram,Jack Sock,7-5; 6-2,R16,78,12,5,55,85,41,55,15,30,9,9,10,56,85,5,3,29,51,22,29,11,22,1,4,10,33,51
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Lleyton Hewitt,Ante Pavic,Lleyton Hewitt,6-2; 6-2,R16,66,4,4,34,56,26,34,13,22,7,7,8,39,56,7,5,24,52,16,24,11,28,4,8,8,27,52
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Steve Johnson,Tatsuma Ito,Steve Johnson,6-3; 2-0 RET,R16,40,8,0,25,36,22,25,4,11,2,2,6,26,36,6,1,20,30,11,20,4,10,0,2,5,15,30
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Sam Groth,Malek Jaziri,Sam Groth,7-6(7); 7-6(3),R16,102,24,3,47,75,41,47,15,28,2,3,12,56,75,3,7,36,97,27,36,32,61,3,4,12,59,97
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Nicolas Mahut,Luke Saville,Nicolas Mahut,6-4; 6-2,R16,70,7,2,26,50,18,26,17,24,2,3,9,35,50,2,3,34,57,22,34,9,23,3,7,9,31,57
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Dudi Sela,Adrian Mannarino,Dudi Sela,6-3; 6-1,R16,50,4,1,23,42,19,23,11,19,0,1,8,30,42,1,2,26,43,14,26,4,17,1,6,8,18,43
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Ivo Karlovic,Sergiy Stakhovsky,Ivo Karlovic,7-5; 7-6(3),R16,80,18,4,40,63,37,40,11,23,0,1,12,48,63,2,6,42,72,31,42,16,30,4,6,12,47,72
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Jack Sock,John Isner,Jack Sock,6-4; 7-6(4),Q,88,3,4,42,73,33,42,19,31,3,3,11,52,73,6,1,42,61,33,42,11,19,0,1,11,44,61
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Lleyton Hewitt,Steve Johnson,Lleyton Hewitt,6-4; 6-4,Q,79,2,1,37,60,24,37,15,23,1,2,10,39,60,2,2,32,57,20,32,14,25,1,4,10,34,57
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Sam Groth,Nicolas Mahut,Sam Groth,6-3; 6-4,Q,77,7,4,29,54,24,29,18,25,1,1,10,42,54,10,4,47,75,31,47,13,28,7,9,9,44,75
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Ivo Karlovic,Dudi Sela,Ivo Karlovic,7-6(3); 7-5,Q,93,9,2,46,68,39,46,15,22,1,1,12,54,68,1,4,45,85,34,45,22,40,3,4,12,56,85
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Lleyton Hewitt,Jack Sock,Lleyton Hewitt,6-1; 6-2,S,60,4,2,23,42,19,23,14,19,0,0,8,33,42,3,2,30,52,14,30,11,22,9,13,7,25,52
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Ivo Karlovic,Sam Groth,Ivo Karlovic,6-4; 6-4,S,66,9,6,32,55,28,32,13,23,1,1,10,41,55,10,7,28,51,25,28,10,23,1,3,10,35,51
2014-07-07 00:00:00.000,Newport RI; U.S.A. ATP World Tour 250,GRASS,2,Lleyton Hewitt,Ivo Karlovic,Lleyton Hewitt,6-3; 6-7(4); 7-6(3),F,150,5,6,46,96,41,46,29,50,6,8,16,70,96,26,10,73,127,58,73,18,54,10,14,17,76,127
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Fabio Fognini,N/A Bye,Fabio Fognini,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Andrey Golubev,Philipp Petzschner,Andrey Golubev,6-4; 6-1,R32,80,6,4,30,63,23,30,17,33,3,4,9,40,63,0,5,30,64,20,30,13,34,7,11,8,33,64
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Philipp Davydenko,Blaz Rola,Philipp Davydenko,6-4; 7-6(8),R32,100,2,2,61,82,44,61,9,21,2,3,11,53,82,5,4,46,82,32,46,17,36,3,5,11,49,82
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Santiago Giraldo,Mate Delic,Santiago Giraldo,6-4; 6-2,R32,62,2,1,35,52,26,35,11,17,1,2,9,37,52,2,0,31,52,18,31,11,21,2,6,9,29,52
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Roberto Bautista Agut,N/A Bye,Roberto Bautista Agut,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Louk Sorensen,Igor Sijsling,Louk Sorensen,6-4; 6-1,R32,50,9,1,31,45,27,31,7,14,1,2,9,34,45,2,1,30,51,17,30,10,21,6,10,8,27,51
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Yann Marti,Henri Laaksonen,Yann Marti,7-5; 6-4,R32,92,3,3,41,73,28,41,14,32,5,8,11,42,73,0,7,37,63,20,37,12,26,1,6,11,32,63
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Marco Cecchinato,Guillermo Garcia-Lopez,6-4; 1-6; 7-5,R32,122,2,4,61,88,41,61,13,27,6,10,14,54,88,2,2,69,97,44,69,13,28,8,12,15,57,97
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Philipp Kohlschreiber,Jan-Lennard Struff,Philipp Kohlschreiber,6-4; 6-3,R32,74,2,1,37,64,24,37,16,27,4,5,9,40,64,0,4,38,65,24,38,12,27,5,9,10,36,65
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Lukas Rosol,Alexander Zverev,Lukas Rosol,7-6(7); 7-6(9),R32,103,5,1,54,86,43,54,16,32,1,3,12,59,86,6,8,54,93,35,54,24,39,2,4,12,59,93
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Peter Gojowczyk,Daniel Gimeno-Traver,7-5; 6-3,R32,79,6,1,26,57,19,26,22,31,0,1,11,41,57,4,11,41,75,30,41,14,34,3,6,10,44,75
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Feliciano Lopez,N/A Bye,Feliciano Lopez,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Federico Delbonis,Juan Monaco,Federico Delbonis,6-4; 6-1,R32,80,3,7,41,74,31,41,17,33,7,8,9,48,74,1,1,36,52,19,36,8,16,5,9,8,27,52
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Benjamin Becker,Benoit Paire,Benjamin Becker,3-6; 6-2; 6-2,R32,84,11,6,49,87,40,49,18,38,5,6,12,58,87,11,3,40,81,28,40,18,41,8,12,13,46,81
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Leonardo Mayer,Michael Berrer,Leonardo Mayer,2-6; 6-3; 7-6(5),R32,130,7,7,49,90,39,49,24,41,1,3,15,63,90,2,3,52,89,39,52,21,37,4,5,14,60,89
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Mikhail Youzhny,N/A Bye,Mikhail Youzhny,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Fabio Fognini,Andrey Golubev,Fabio Fognini,6-4; 6-4,R16,79,0,4,40,66,30,40,15,26,2,2,10,45,66,1,0,34,59,23,34,16,25,1,3,10,39,59
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Santiago Giraldo,Philipp Davydenko,Santiago Giraldo,6-1; 6-7(5); 6-3,R16,116,2,1,67,88,53,67,12,21,2,4,15,65,88,1,1,74,101,46,74,11,27,11,16,13,57,101
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Roberto Bautista Agut,Louk Sorensen,Roberto Bautista Agut,6-3; 1-6; 6-1,R16,96,1,3,44,61,36,44,8,17,0,2,12,44,61,3,2,45,77,29,45,16,32,0,3,11,45,77
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Yann Marti,Guillermo Garcia-Lopez,7-6(13); 7-5,R16,125,9,2,58,91,40,58,15,33,7,10,12,55,91,3,6,49,90,33,49,19,41,8,12,12,52,90
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Lukas Rosol,Philipp Kohlschreiber,Lukas Rosol,7-5; 7-6(5),R16,81,7,3,45,73,38,45,14,28,0,1,12,52,73,4,0,49,86,31,49,22,37,1,3,12,53,86
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Feliciano Lopez,Daniel Gimeno-Traver,Feliciano Lopez,6-7(3); 6-2; 6-3,R16,107,7,1,50,78,36,50,22,28,0,1,14,58,78,5,2,69,113,45,69,21,44,9,14,15,66,113
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Federico Delbonis,Benjamin Becker,Federico Delbonis,6-7(6); 6-4; 6-4,R16,133,3,1,71,112,53,71,26,41,1,1,16,79,112,6,4,64,113,50,64,23,49,7,9,16,73,113
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Mikhail Youzhny,Leonardo Mayer,Mikhail Youzhny,6-1; 6-1,R16,69,0,4,37,57,29,37,7,20,6,6,7,36,57,0,6,22,38,10,22,5,16,2,7,7,15,38
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Fabio Fognini,Santiago Giraldo,Fabio Fognini,6-4; 6-3,Q,81,2,3,34,61,25,34,18,27,1,1,10,43,61,3,0,42,63,31,42,8,21,4,6,9,39,63
2014-07-07 00:00:00.000,Stuttgart Germany ATP World Tour 250,CLAY,2,Roberto Bautista Agut,Guillermo Garcia-Lopez,Roberto Bautista Agut,3-6; 6-4; 7-6(1),Q,158,3,4,66,99,42,66,22,33,1,5,16,64,99,12,7,54,108,41,54,24,54,8,11,15,65,108
