"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serve_points_won","return_points_won","serving_games_won","returning_games_won","serving_sets_won","returning_sets_won","point_importance","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
FALSE,FALSE,FALSE,1,0,1,0,4,5,2,1,0.0418214969732937,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.612785109667909,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,4,5,2,1,0.0238125578635014,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.613989608937422,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,0,4,5,2,1,0.00778753709198812,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615060245325162,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,1,5,5,1,2,0.0216320474777448,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594897962657658,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,5,6,2,1,0.0238125578635014,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.613989608937422,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,0,5,6,2,1,0.00778753709198812,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615060245325162,0.606084030260136
TRUE,FALSE,FALSE,0,1,2,1,6,6,1,2,0.123046875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.583310430276031,0.606084030260136
TRUE,FALSE,FALSE,0,1,2,2,6,6,1,2,0.13671875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.582372895774486,0.606084030260136
TRUE,FALSE,FALSE,1,0,3,2,6,6,2,1,0.13671875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601806956067215,0.606084030260136
TRUE,FALSE,FALSE,1,0,3,3,6,6,2,1,0.15625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600486173747991,0.606084030260136
TRUE,FALSE,FALSE,0,1,4,3,6,6,1,2,0.15625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.581032528891185,0.606084030260136
TRUE,FALSE,FALSE,0,1,3,5,6,6,1,2,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.583176533493808,0.606084030260136
TRUE,FALSE,FALSE,1,0,4,5,6,6,2,1,0.1875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598369886338191,0.606084030260136
TRUE,FALSE,FALSE,1,0,6,4,6,6,2,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602598715901768,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,0,2,0,0,0.0272950244652819,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603156118179698,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,0,2,0,0,0.0212826701483679,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598867617586622,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,3,0,0,0,0.0120672739741246,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607695619120827,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,3,0,0,0,0.0088996145559169,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607908586820927,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,3,0,0,0,0.00506731231335311,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608166184816404,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,3,0,0,0,0.00165718789317507,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608395354414866,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,3,0,0,0,0.00460329970326409,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608197370525676,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,0,0,4,0,0,0.00258584442302671,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608332950910618,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,0,4,0,0,0.00190706026198219,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608378563935899,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,0,4,0,0,0.00108585263857567,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608433745021119,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,0,4,0,0,0.000355111691394658,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608482844863329,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,4,1,0,0,0.00762824104792877,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60799405211032,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,4,1,0,0,0.00434341055430266,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608214836965674,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,4,1,0,0,0.00142044676557863,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608411262287388,0.606084030260136
FALSE,FALSE,FALSE,0,0,0,1,5,2,0,0,0.0101135248545045,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607826978196924,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,1,5,2,0,0,0.00897862646884273,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607903275200416,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,5,2,0,0,0.00730682492581602,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608015657554618,0.606084030260136
FALSE,FALSE,TRUE,1,0,0,2,0,1,1,0,0.0454917074421365,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.609042971198354,0.606084030260136
FALSE,TRUE,FALSE,1,0,1,3,0,1,1,0,0.0554236201780415,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603701041428056,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,0,2,0,0,1,0.0258584442302671,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594610663693317,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,0,2,0,0,1,0.0190706026198219,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595072051099228,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,1,2,0,0,1,0.0336698492581602,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594079495162267,0.606084030260136
FALSE,FALSE,FALSE,0,1,2,1,2,0,0,1,0.0238494765578635,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594747235948038,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,1,2,0,0,1,0.00986421364985163,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595697565043233,0.606084030260136
FALSE,FALSE,FALSE,1,0,0,0,0,3,1,0,0.0120672739741246,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.61477442338113,0.606084030260136
FALSE,FALSE,FALSE,1,0,1,0,0,3,1,0,0.0088996145559169,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.614985982931883,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,0,3,1,0,0.00506731231335311,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615241874105639,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,0,0,3,1,0,0.00165718789317507,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615469521956162,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,0,3,1,0,1,0.0275823405122849,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594493459290658,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,0,3,1,0,1,0.0203419761278101,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594985645263595,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,1,3,1,0,1,0.0359145058753709,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593926819740711,0.606084030260136
FALSE,FALSE,FALSE,0,1,2,1,3,1,0,1,0.0254394416617211,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594639149246148,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,1,3,1,0,1,0.0105218278931751,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595652894739094,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,2,3,1,0,1,0.0292272997032641,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594381611627754,0.606084030260136
FALSE,FALSE,TRUE,0,1,3,3,3,1,0,1,0.0519596439169139,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.589279866792939,0.606084030260136
FALSE,TRUE,FALSE,0,1,3,4,3,1,0,1,0.0923727002967359,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.581762152349906,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,3,3,1,0,1,0.0292272997032641,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594381611627754,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,1,4,5,1,0,0.0397491275964392,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.612923787354462,0.606084030260136
FALSE,FALSE,TRUE,1,0,2,2,4,5,1,0,0.081186943620178,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.606643208048579,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,2,4,5,1,0,0.0456676557863501,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.61252768606168,0.606084030260136
FALSE,FALSE,FALSE,0,1,3,0,5,5,0,1,0.00591852818991097,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595965553544425,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,0,5,6,1,0,0.0180975439762611,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.614371557812051,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,0,5,6,1,0,0.00591852818991097,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615185042068276,0.606084030260136
TRUE,FALSE,FALSE,1,0,1,1,6,6,1,0,0.093515625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604723241735731,0.606084030260136
TRUE,FALSE,FALSE,0,1,2,2,6,6,0,1,0.10390625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584621965518602,0.606084030260136
TRUE,FALSE,FALSE,0,1,4,3,6,6,0,1,0.11875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.58360495991334,0.606084030260136
TRUE,FALSE,FALSE,0,1,4,4,6,6,0,1,0.1425,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.581976273017543,0.606084030260136
TRUE,FALSE,FALSE,1,0,7,7,6,6,1,0,0.227893175074184,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595628980790281,0.606084030260136
TRUE,FALSE,FALSE,0,1,8,7,6,6,0,1,0.1875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.578885459641959,0.606084030260136
TRUE,FALSE,FALSE,0,1,8,8,6,6,0,1,0.158100890207715,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.580905445855394,0.606084030260136
TRUE,FALSE,FALSE,1,0,9,8,6,6,1,0,0.018026706231454,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.609800921931447,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,0,0,1,1,0.00467252225519287,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608192718220268,0.606084030260136
FALSE,FALSE,TRUE,0,0,3,3,1,1,1,1,0.0705044510385757,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600235487340897,0.606084030260136
FALSE,TRUE,FALSE,0,0,3,4,1,1,1,1,0.125341246290801,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591797364392095,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,1,1,1,1,0.0396587537091988,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605838866721049,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,1,2,3,1,1,0.0387030979228487,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605903228470571,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,2,3,1,1,0.0160077151335312,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607430638655877,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,3,3,1,1,0.0838005137091988,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.599335327703829,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,3,3,1,1,0.06534153115727,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595878879098596,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,3,3,1,1,0.102096142433234,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.59338016164014,0.606084030260136
FALSE,FALSE,FALSE,0,0,1,0,3,5,1,1,0.00752786945519287,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608000799088173,0.606084030260136
FALSE,FALSE,FALSE,0,0,2,0,3,5,1,1,0.00428626041543026,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608218677833279,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,3,5,1,1,0.00140175667655786,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608412518162253,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,1,5,4,1,1,0.0216320474777448,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607052312989817,0.606084030260136
FALSE,FALSE,FALSE,1,0,4,3,1,2,2,1,0.0396587537091988,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.612929834528693,0.606084030260136
FALSE,FALSE,FALSE,0,1,1,1,3,3,1,2,0.0620234065281899,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.59214963670729,0.606084030260136
FALSE,FALSE,TRUE,0,1,2,2,3,3,1,2,0.0897329376854599,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.586698977222296,0.606084030260136
FALSE,TRUE,FALSE,0,1,2,3,3,3,1,2,0.159525222551929,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.5771468625578,0.606084030260136
FALSE,FALSE,FALSE,0,1,0,1,3,5,1,2,0.0149706782385757,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595350652421146,0.606084030260136
FALSE,FALSE,TRUE,0,1,0,2,3,5,1,2,0.0179572529376855,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591598915424067,0.606084030260136
