"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","p_noniid","p_iid"
FALSE,TRUE,FALSE,0,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.65163225089718,0.667133474507024
FALSE,FALSE,FALSE,0,1,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.653368040128192,0.667133474507024
FALSE,FALSE,TRUE,0,1,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.647447118687569,0.667133474507024
FALSE,FALSE,FALSE,1,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.671558532488807,0.667133474507024
FALSE,FALSE,TRUE,1,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.66578939023556,0.667133474507024
FALSE,TRUE,FALSE,0,1,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.640540420094865,0.667133474507024
FALSE,TRUE,FALSE,1,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.6590527999079,0.667133474507024
TRUE,FALSE,FALSE,0,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.653833430266858,0.667133474507024
TRUE,FALSE,FALSE,1,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.661231467688038,0.667133474507024
TRUE,FALSE,FALSE,0,1,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.642773263342072,0.667133474507024
TRUE,TRUE,FALSE,0,0,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.641013569978545,0.667133474507024
TRUE,TRUE,FALSE,0,1,"Gael Monfils","Richard Gasquet","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Richard Gasquet:Gael Monfils:2014 Richard Gasquet",0.629775733510253,0.667133474507024
FALSE,FALSE,FALSE,0,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.600498583991545,0.597497228550967
FALSE,FALSE,TRUE,0,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.594235427588276,0.597497228550967
FALSE,TRUE,FALSE,0,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.586951327408151,0.597497228550967
FALSE,FALSE,FALSE,0,1,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.588806031547553,0.597497228550967
FALSE,FALSE,TRUE,0,1,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.582487016654618,0.597497228550967
FALSE,FALSE,FALSE,1,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.608353695591394,0.597497228550967
FALSE,FALSE,TRUE,1,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.602132093921808,0.597497228550967
FALSE,TRUE,FALSE,0,1,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.575142801874506,0.597497228550967
FALSE,TRUE,FALSE,1,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.594893111145249,0.597497228550967
TRUE,FALSE,FALSE,0,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.589303616563592,0.597497228550967
TRUE,FALSE,FALSE,1,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.597231207964507,0.597497228550967
TRUE,FALSE,FALSE,0,1,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.577513934341989,0.597497228550967
TRUE,TRUE,FALSE,0,0,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.575645004724271,0.597497228550967
TRUE,TRUE,FALSE,0,1,"Gael Monfils","Roger Federer","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Gael Monfils","Men'sUSOpen.:Roger Federer:Gael Monfils:2014 Roger Federer",0.563753486307179,0.597497228550967
FALSE,FALSE,FALSE,0,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.680554657086854,0.675783532913592
FALSE,FALSE,TRUE,0,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.674867029317698,0.675783532913592
FALSE,TRUE,FALSE,0,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.668222233673175,0.675783532913592
FALSE,FALSE,FALSE,0,1,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.669917233230689,0.675783532913592
FALSE,FALSE,TRUE,0,1,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.664133679834303,0.675783532913592
FALSE,FALSE,FALSE,1,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.687654433868432,0.675783532913592
FALSE,FALSE,TRUE,1,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.682034155027494,0.675783532913592
FALSE,TRUE,FALSE,0,1,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.657380890110475,0.675783532913592
FALSE,TRUE,FALSE,1,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.6754653968716,0.675783532913592
TRUE,FALSE,FALSE,0,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.670371613975493,0.675783532913592
TRUE,FALSE,FALSE,1,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.677590493504769,0.675783532913592
TRUE,FALSE,FALSE,0,1,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.659564722841217,0.675783532913592
TRUE,TRUE,FALSE,0,0,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.657843713995356,0.675783532913592
TRUE,TRUE,FALSE,0,1,"Gilles Muller","Paul-Henri Mathieu","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Gilles Muller","Men'sUSOpen.:Gilles Muller:Paul-Henri Mathieu:2014 Paul-Henri Mathieu",0.646842469840525,0.675783532913592
FALSE,FALSE,FALSE,0,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.578512271201283,0.579584293606265
FALSE,FALSE,TRUE,0,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.57215001371427,0.579584293606265
FALSE,TRUE,FALSE,0,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.564759833667067,0.579584293606265
FALSE,FALSE,FALSE,0,1,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.566640612924585,0.579584293606265
FALSE,FALSE,TRUE,0,1,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.560235376987613,0.579584293606265
FALSE,FALSE,FALSE,1,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.586502005231314,0.579584293606265
FALSE,FALSE,TRUE,1,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.58017282901657,0.579584293606265
FALSE,TRUE,FALSE,0,1,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.552800252955412,0.579584293606265
FALSE,TRUE,FALSE,1,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.572817760668772,0.579584293606265
TRUE,FALSE,FALSE,0,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.567145302110521,0.579584293606265
TRUE,FALSE,FALSE,1,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.575192284920001,0.579584293606265
TRUE,FALSE,FALSE,0,1,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.555199644354139,0.579584293606265
TRUE,TRUE,FALSE,0,0,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.553308354164666,0.579584293606265
TRUE,TRUE,FALSE,0,1,"Gilles Simon","David Ferrer","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:David Ferrer:Gilles Simon:2014 David Ferrer",0.541289686241939,0.579584293606265
FALSE,FALSE,FALSE,0,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.627966735946596,0.626615218116529
FALSE,FALSE,TRUE,0,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.62186303971389,0.626615218116529
FALSE,TRUE,FALSE,0,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.614753364878813,0.626615218116529
FALSE,FALSE,FALSE,0,1,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.616564783089525,0.626615218116529
FALSE,FALSE,TRUE,0,1,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.610390083101003,0.626615218116529
FALSE,FALSE,FALSE,1,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.635609492623483,0.626615218116529
FALSE,FALSE,TRUE,1,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.62955721758563,0.626615218116529
FALSE,TRUE,FALSE,0,1,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.603202337236519,0.626615218116529
FALSE,TRUE,FALSE,1,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.622504390255443,0.626615218116529
TRUE,FALSE,FALSE,0,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.617050624183761,0.626615218116529
TRUE,FALSE,FALSE,1,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.624783640045098,0.626615218116529
TRUE,FALSE,FALSE,0,1,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.605524277458566,0.626615218116529
TRUE,TRUE,FALSE,0,0,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.603694226767925,0.626615218116529
TRUE,TRUE,FALSE,0,1,"Gilles Simon","Federico Delbonis","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Federico Delbonis:Gilles Simon:2014 Federico Delbonis",0.592031661543975,0.626615218116529
FALSE,FALSE,FALSE,0,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.620005889004229,0.618492994738073
FALSE,FALSE,TRUE,0,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.613851897919208,0.618492994738073
FALSE,TRUE,FALSE,0,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.606686864964798,0.618492994738073
FALSE,FALSE,FALSE,0,1,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.608512057983803,0.618492994738073
FALSE,FALSE,TRUE,0,1,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.602291327388667,0.618492994738073
FALSE,FALSE,FALSE,1,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.627715232918552,0.618492994738073
FALSE,FALSE,TRUE,1,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.62160989676971,0.618492994738073
FALSE,TRUE,FALSE,0,1,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.595053293371171,0.618492994738073
FALSE,TRUE,FALSE,1,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.614498412893918,0.618492994738073
TRUE,FALSE,FALSE,0,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.609001631930662,0.618492994738073
TRUE,FALSE,FALSE,1,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.616796244827026,0.618492994738073
TRUE,FALSE,FALSE,0,1,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.597391091368922,0.618492994738073
TRUE,TRUE,FALSE,0,0,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.595548511422081,0.618492994738073
TRUE,TRUE,FALSE,0,1,"Gilles Simon","Marin Cilic","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Gilles Simon","Men'sUSOpen.:Marin Cilic:Gilles Simon:2014 Marin Cilic",0.583811491790819,0.618492994738073
FALSE,FALSE,FALSE,0,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.661130199818427,0.662417819373154
FALSE,FALSE,TRUE,0,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.65527191055711,0.662417819373154
FALSE,TRUE,FALSE,0,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.648435266109589,0.662417819373154
FALSE,FALSE,FALSE,0,1,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.650178433221773,0.662417819373154
FALSE,FALSE,TRUE,0,1,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.64423269565587,0.662417819373154
FALSE,FALSE,FALSE,1,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.668451371159756,0.662417819373154
FALSE,FALSE,TRUE,1,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.662655067183652,0.662417819373154
FALSE,TRUE,FALSE,0,1,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.637298302041281,0.662417819373154
FALSE,TRUE,FALSE,1,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.655887952447014,0.662417819373154
TRUE,FALSE,FALSE,0,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.650645815965496,0.662417819373154
TRUE,FALSE,FALSE,1,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.658076351566588,0.662417819373154
TRUE,FALSE,FALSE,0,1,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.639539951175942,0.662417819373154
TRUE,TRUE,FALSE,0,0,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.637773306163424,0.662417819373154
TRUE,TRUE,FALSE,0,1,"Gilles Simon","Radu Albot","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Gilles Simon","Men'sUSOpen.:Gilles Simon:Radu Albot:2014 Radu Albot",0.626493139282474,0.662417819373154
FALSE,FALSE,FALSE,0,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.639383217787916,0.633320663359412
FALSE,FALSE,TRUE,0,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.633357466225293,0.633320663359412
FALSE,TRUE,FALSE,0,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.626334047497125,0.633320663359412
FALSE,FALSE,FALSE,0,1,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.628123952752374,0.633320663359412
FALSE,FALSE,TRUE,0,1,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.622021283335753,0.633320663359412
FALSE,FALSE,FALSE,1,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.646923309343567,0.633320663359412
FALSE,FALSE,TRUE,1,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.640952798531685,0.633320663359412
FALSE,TRUE,FALSE,0,1,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.614912741342715,0.633320663359412
FALSE,TRUE,FALSE,1,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.633990795724089,0.633320663359412
TRUE,FALSE,FALSE,0,0,"Grigor Dimitrov","David Goffin","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 Grigor Dimitrov","Men'sUSOpen.:Grigor Dimitrov:David Goffin:2014 David Goffin",0.628603969928107,0.633320663359412
