"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
TRUE,FALSE,FALSE,0,1,"Mikhail Kukushkin","Nicolas Mahut","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Mikhail Kukushkin","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Nicolas Mahut","French Open",0.578196731187352,0.596689676613404
TRUE,TRUE,FALSE,0,0,"Mikhail Kukushkin","Nicolas Mahut","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Mikhail Kukushkin","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Nicolas Mahut","French Open",0.576328606180769,0.596689676613404
TRUE,TRUE,FALSE,0,1,"Mikhail Kukushkin","Nicolas Mahut","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Mikhail Kukushkin","Men'sFrenchOpen.:Mikhail Kukushkin:Nicolas Mahut:2014 Nicolas Mahut","French Open",0.56444174956012,0.596689676613404
FALSE,FALSE,FALSE,0,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.532870202159865,0.526459008781466
FALSE,FALSE,TRUE,0,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.526383023784754,0.526459008781466
FALSE,TRUE,FALSE,0,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.518867087673952,0.526459008781466
FALSE,FALSE,FALSE,0,1,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.520777903260813,0.526459008781466
FALSE,FALSE,TRUE,0,1,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.514275867198969,0.526459008781466
FALSE,FALSE,FALSE,1,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.541038730360181,0.526459008781466
FALSE,FALSE,TRUE,1,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.534565907975389,0.526459008781466
FALSE,TRUE,FALSE,0,1,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.506747838233333,0.526459008781466
FALSE,TRUE,FALSE,1,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.527063156770158,0.526459008781466
TRUE,FALSE,FALSE,0,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.521290880876358,0.526459008781466
TRUE,FALSE,FALSE,1,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.529483102476621,0.526459008781466
TRUE,FALSE,FALSE,0,1,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.509174931021129,0.526459008781466
TRUE,TRUE,FALSE,0,0,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.507261624459439,0.526459008781466
TRUE,TRUE,FALSE,0,1,"Mikhail Kukushkin","Rafael Nadal","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Mikhail Kukushkin","Gentlemen'sWimbledonSingles.:Mikhail Kukushkin:Rafael Nadal:2014 Rafael Nadal","Wimbledon",0.495134486528808,0.526459008781466
FALSE,FALSE,FALSE,0,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.653607487853814,0.65110066951248
FALSE,FALSE,TRUE,0,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.64768845102332,0.65110066951248
FALSE,TRUE,FALSE,0,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.640783857168903,0.65110066951248
FALSE,FALSE,FALSE,0,1,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.642544048634417,0.65110066951248
FALSE,FALSE,TRUE,0,1,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.636541089745408,0.65110066951248
FALSE,FALSE,FALSE,1,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.661007850439635,0.65110066951248
FALSE,FALSE,TRUE,1,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.655148549312954,0.65110066951248
FALSE,TRUE,FALSE,0,1,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.62954298554664,0.65110066951248
FALSE,TRUE,FALSE,1,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.648310771420294,0.65110066951248
TRUE,FALSE,FALSE,0,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.643016031012756,0.65110066951248
TRUE,FALSE,FALSE,1,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.650521682177014,0.65110066951248
TRUE,FALSE,FALSE,0,1,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.63180487389503,0.65110066951248
TRUE,TRUE,FALSE,0,0,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.630022249936623,0.65110066951248
TRUE,TRUE,FALSE,0,1,"Mikhail Youzhny","Florian Mayer","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Florian Mayer:2014 Florian Mayer","Australian Open",0.618645036816141,0.65110066951248
FALSE,FALSE,FALSE,0,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.676847039103931,0.678894443129016
FALSE,FALSE,TRUE,0,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.671125298784338,0.678894443129016
FALSE,TRUE,FALSE,0,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.664442055436571,0.678894443129016
FALSE,FALSE,FALSE,0,1,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.666146718608884,0.678894443129016
FALSE,FALSE,TRUE,0,1,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.660330597192865,0.678894443129016
FALSE,FALSE,FALSE,1,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.683990955849995,0.678894443129016
FALSE,FALSE,TRUE,1,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.678335592523682,0.678894443129016
FALSE,TRUE,FALSE,0,1,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.65354123283853,0.678894443129016
FALSE,TRUE,FALSE,1,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.671727202911444,0.678894443129016
TRUE,FALSE,FALSE,0,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.666603706639497,0.678894443129016
TRUE,FALSE,FALSE,1,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.67386495893304,0.678894443129016
TRUE,FALSE,FALSE,0,1,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.655736722673282,0.678894443129016
TRUE,TRUE,FALSE,0,0,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.65400651358453,0.678894443129016
TRUE,TRUE,FALSE,0,1,"Mikhail Youzhny","James Ward","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Mikhail Youzhny:James Ward:2014 James Ward","Wimbledon",0.642948856826787,0.678894443129016
FALSE,FALSE,FALSE,0,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.655541715256546,0.655216871335842
FALSE,FALSE,TRUE,0,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.649638012848577,0.655216871335842
FALSE,TRUE,FALSE,0,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.642750552137729,0.655216871335842
FALSE,FALSE,FALSE,0,1,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.644506453018033,0.655216871335842
FALSE,FALSE,TRUE,0,1,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.638517909655389,0.655216871335842
FALSE,FALSE,FALSE,1,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.662922065898239,0.655216871335842
FALSE,FALSE,TRUE,1,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.657078686333355,0.655216871335842
FALSE,TRUE,FALSE,0,1,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.631535835148734,0.655216871335842
FALSE,TRUE,FALSE,1,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.650258749091824,0.655216871335842
TRUE,FALSE,FALSE,0,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.644977275927983,0.655216871335842
TRUE,FALSE,FALSE,1,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.652463978463062,0.655216871335842
TRUE,FALSE,FALSE,0,1,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.63379263379832,0.655216871335842
TRUE,TRUE,FALSE,0,0,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.632014028382421,0.655216871335842
TRUE,TRUE,FALSE,0,1,"Mikhail Youzhny","Jan-Lennard Struff","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Mikhail Youzhny","Men'sAustralianOpen.:Mikhail Youzhny:Jan-Lennard Struff:2014 Jan-Lennard Struff","Australian Open",0.620661186133805,0.655216871335842
FALSE,FALSE,FALSE,0,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.620414425953797,0.612705585775573
FALSE,FALSE,TRUE,0,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.614262934811283,0.612705585775573
FALSE,TRUE,FALSE,0,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.607100647097998,0.612705585775573
FALSE,FALSE,FALSE,0,1,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.608925157699017,0.612705585775573
FALSE,FALSE,TRUE,0,1,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.602706705562821,0.612705585775573
FALSE,FALSE,FALSE,1,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.628120452841523,0.612705585775573
FALSE,FALSE,TRUE,1,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.622017760552099,0.612705585775573
FALSE,TRUE,FALSE,0,1,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.59547115374391,0.612705585775573
FALSE,TRUE,FALSE,1,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.614909193323392,0.612705585775573
TRUE,FALSE,FALSE,0,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.609414546635593,0.612705585775573
TRUE,FALSE,FALSE,1,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.617206102014472,0.612705585775573
TRUE,FALSE,FALSE,0,1,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.597808169880045,0.612705585775573
TRUE,TRUE,FALSE,0,0,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.595966207754116,0.612705585775573
TRUE,TRUE,FALSE,0,1,"Mikhail Youzhny","Jimmy Wang","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Mikhail Youzhny","Gentlemen'sWimbledonSingles.:Jimmy Wang:Mikhail Youzhny:2014 Jimmy Wang","Wimbledon",0.58423284726743,0.612705585775573
FALSE,FALSE,FALSE,0,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.658662683917772,0.651209936622791
FALSE,FALSE,TRUE,0,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.652784140131372,0.651209936622791
FALSE,TRUE,FALSE,0,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.645924817654089,0.651209936622791
FALSE,FALSE,FALSE,0,1,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.64767366897366,0.651209936622791
FALSE,FALSE,TRUE,0,1,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.641708819300214,0.651209936622791
FALSE,FALSE,FALSE,1,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.666010234050523,0.651209936622791
FALSE,FALSE,TRUE,1,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.660192947807833,0.651209936622791
FALSE,TRUE,FALSE,0,1,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.634753122237828,0.651209936622791
FALSE,TRUE,FALSE,1,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.653402276242872,0.651209936622791
TRUE,FALSE,FALSE,0,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.648142587197669,0.651209936622791
TRUE,FALSE,FALSE,1,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.655598182602006,0.651209936622791
TRUE,FALSE,FALSE,0,1,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.637001541850253,0.651209936622791
TRUE,TRUE,FALSE,0,0,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.635229551752221,0.651209936622791
TRUE,TRUE,FALSE,0,1,"Mikhail Youzhny","Nick Kyrgios","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Mikhail Youzhny","Men'sUSOpen.:Mikhail Youzhny:Nick Kyrgios:2014 Nick Kyrgios","US Open",0.623916881279655,0.651209936622791
